survey_id,cluster_id,status,interview_number,replacement_rank,pop_type,strata_id,region,adm1_pcode,adm1_name,adm2_pcode,adm2_name,adm3_pcode,adm3_name,admin3_source,admin3_cod_pcode,admin3_cod_name,uuid_hex,building_id,confidence,building_area_m2,latitude,longitude,x_utm,y_utm,households_in_cluster,target_households,reserve_households,selection_count,certainty_stratum,selection_type,below_target_cluster,reallocated,original_uuid_hex_pop,supplementary_cluster,location_source,households_in_cluster_source,site_radius_m,iom_site_id,iom_site_name,iom_site_type,iom_site_ward,n_other_sites_in_hex,idp_population_category,coverage_status,exclusion_reason,partners_covering,tier2_fallback_used,ward_accessible_status,psu_definition_version
idp_NG034006_3_HH49,idp_NG034006_3,primary,49,NA,idp,idp_NG034006,NW,NG034,Sokoto,NG034006,Goronyo,60505,Kagara,GRID3,NA,NA,NW_Sokoto_Goronyo_hex_36,NA,NA,NA,13.390510009996303,5.658849971289553,2781293.209035145,1578664.4317581228,1150,60,60,10,FALSE,pps,FALSE,FALSE,NA,FALSE,idp_site_point,DTM_estimate_provisional,NA,SO_S003,Zangon Jema,IDPs In Camps,Kagara,0,idps in camp,covered,none,ACF,FALSE,Accessible,hex_v1
idp_NG034006_3_HH50,idp_NG034006_3,primary,50,NA,idp,idp_NG034006,NW,NG034,Sokoto,NG034006,Goronyo,60505,Kagara,GRID3,NA,NA,NW_Sokoto_Goronyo_hex_36,NA,NA,NA,13.390510009996303,5.658849971289553,2781293.209035145,1578664.4317581228,1150,60,60,10,FALSE,pps,FALSE,FALSE,NA,FALSE,idp_site_point,DTM_estimate_provisional,NA,SO_S003,Zangon Jema,IDPs In Camps,Kagara,0,idps in camp,covered,none,ACF,FALSE,Accessible,hex_v1
idp_NG034006_3_HH51,idp_NG034006_3,primary,51,NA,idp,idp_NG034006,NW,NG034,Sokoto,NG034006,Goronyo,60505,Kagara,GRID3,NA,NA,NW_Sokoto_Goronyo_hex_36,NA,NA,NA,13.390510009996303,5.658849971289553,2781293.209035145,1578664.4317581228,1150,60,60,10,FALSE,pps,FALSE,FALSE,NA,FALSE,idp_site_point,DTM_estimate_provisional,NA,SO_S003,Zangon Jema,IDPs In Camps,Kagara,0,idps in camp,covered,none,ACF,FALSE,Accessible,hex_v1
idp_NG034006_3_HH52,idp_NG034006_3,primary,52,NA,idp,idp_NG034006,NW,NG034,Sokoto,NG034006,Goronyo,60505,Kagara,GRID3,NA,NA,NW_Sokoto_Goronyo_hex_36,NA,NA,NA,13.390510009996303,5.658849971289553,2781293.209035145,1578664.4317581228,1150,60,60,10,FALSE,pps,FALSE,FALSE,NA,FALSE,idp_site_point,DTM_estimate_provisional,NA,SO_S003,Zangon Jema,IDPs In Camps,Kagara,0,idps in camp,covered,none,ACF,FALSE,Accessible,hex_v1
idp_NG034006_3_HH53,idp_NG034006_3,primary,53,NA,idp,idp_NG034006,NW,NG034,Sokoto,NG034006,Goronyo,60505,Kagara,GRID3,NA,NA,NW_Sokoto_Goronyo_hex_36,NA,NA,NA,13.390510009996303,5.658849971289553,2781293.209035145,1578664.4317581228,1150,60,60,10,FALSE,pps,FALSE,FALSE,NA,FALSE,idp_site_point,DTM_estimate_provisional,NA,SO_S003,Zangon Jema,IDPs In Camps,Kagara,0,idps in camp,covered,none,ACF,FALSE,Accessible,hex_v1
idp_NG034006_3_HH54,idp_NG034006_3,primary,54,NA,idp,idp_NG034006,NW,NG034,Sokoto,NG034006,Goronyo,60505,Kagara,GRID3,NA,NA,NW_Sokoto_Goronyo_hex_36,NA,NA,NA,13.390510009996303,5.658849971289553,2781293.209035145,1578664.4317581228,1150,60,60,10,FALSE,pps,FALSE,FALSE,NA,FALSE,idp_site_point,DTM_estimate_provisional,NA,SO_S003,Zangon Jema,IDPs In Camps,Kagara,0,idps in camp,covered,none,ACF,FALSE,Accessible,hex_v1
idp_NG034006_3_HH55,idp_NG034006_3,primary,55,NA,idp,idp_NG034006,NW,NG034,Sokoto,NG034006,Goronyo,60505,Kagara,GRID3,NA,NA,NW_Sokoto_Goronyo_hex_36,NA,NA,NA,13.390510009996303,5.658849971289553,2781293.209035145,1578664.4317581228,1150,60,60,10,FALSE,pps,FALSE,FALSE,NA,FALSE,idp_site_point,DTM_estimate_provisional,NA,SO_S003,Zangon Jema,IDPs In Camps,Kagara,0,idps in camp,covered,none,ACF,FALSE,Accessible,hex_v1
idp_NG034006_3_HH56,idp_NG034006_3,primary,56,NA,idp,idp_NG034006,NW,NG034,Sokoto,NG034006,Goronyo,60505,Kagara,GRID3,NA,NA,NW_Sokoto_Goronyo_hex_36,NA,NA,NA,13.390510009996303,5.658849971289553,2781293.209035145,1578664.4317581228,1150,60,60,10,FALSE,pps,FALSE,FALSE,NA,FALSE,idp_site_point,DTM_estimate_provisional,NA,SO_S003,Zangon Jema,IDPs In Camps,Kagara,0,idps in camp,covered,none,ACF,FALSE,Accessible,hex_v1
idp_NG034006_3_HH57,idp_NG034006_3,primary,57,NA,idp,idp_NG034006,NW,NG034,Sokoto,NG034006,Goronyo,60505,Kagara,GRID3,NA,NA,NW_Sokoto_Goronyo_hex_36,NA,NA,NA,13.390510009996303,5.658849971289553,2781293.209035145,1578664.4317581228,1150,60,60,10,FALSE,pps,FALSE,FALSE,NA,FALSE,idp_site_point,DTM_estimate_provisional,NA,SO_S003,Zangon Jema,IDPs In Camps,Kagara,0,idps in camp,covered,none,ACF,FALSE,Accessible,hex_v1
idp_NG034006_3_HH58,idp_NG034006_3,primary,58,NA,idp,idp_NG034006,NW,NG034,Sokoto,NG034006,Goronyo,60505,Kagara,GRID3,NA,NA,NW_Sokoto_Goronyo_hex_36,NA,NA,NA,13.390510009996303,5.658849971289553,2781293.209035145,1578664.4317581228,1150,60,60,10,FALSE,pps,FALSE,FALSE,NA,FALSE,idp_site_point,DTM_estimate_provisional,NA,SO_S003,Zangon Jema,IDPs In Camps,Kagara,0,idps in camp,covered,none,ACF,FALSE,Accessible,hex_v1
idp_NG034006_3_HH59,idp_NG034006_3,primary,59,NA,idp,idp_NG034006,NW,NG034,Sokoto,NG034006,Goronyo,60505,Kagara,GRID3,NA,NA,NW_Sokoto_Goronyo_hex_36,NA,NA,NA,13.390510009996303,5.658849971289553,2781293.209035145,1578664.4317581228,1150,60,60,10,FALSE,pps,FALSE,FALSE,NA,FALSE,idp_site_point,DTM_estimate_provisional,NA,SO_S003,Zangon Jema,IDPs In Camps,Kagara,0,idps in camp,covered,none,ACF,FALSE,Accessible,hex_v1
idp_NG034006_3_HH60,idp_NG034006_3,primary,60,NA,idp,idp_NG034006,NW,NG034,Sokoto,NG034006,Goronyo,60505,Kagara,GRID3,NA,NA,NW_Sokoto_Goronyo_hex_36,NA,NA,NA,13.390510009996303,5.658849971289553,2781293.209035145,1578664.4317581228,1150,60,60,10,FALSE,pps,FALSE,FALSE,NA,FALSE,idp_site_point,DTM_estimate_provisional,NA,SO_S003,Zangon Jema,IDPs In Camps,Kagara,0,idps in camp,covered,none,ACF,FALSE,Accessible,hex_v1
idp_NG034008_1_HH81,idp_NG034008_1,primary,81,NA,idp,idp_NG034008,NW,NG034,Sokoto,NG034008,Illela,60807,Illela,GRID3,NA,NA,NW_Sokoto_Illela_hex_27,NA,NA,NA,13.703260010301422,5.29320997170023,2736157.4779608357,1611649.0637444502,178,84,84,14,FALSE,pps,FALSE,FALSE,NA,FALSE,idp_site_point,DTM_estimate_provisional,NA,SO_H034,Nasarawa,IDPs dispersed in Host Communities,Illela,1,idps in host,covered,none,DRC,NA,Accessible,hex_v1
idp_NG034008_1_HH82,idp_NG034008_1,primary,82,NA,idp,idp_NG034008,NW,NG034,Sokoto,NG034008,Illela,60807,Illela,GRID3,NA,NA,NW_Sokoto_Illela_hex_27,NA,NA,NA,13.703260010301422,5.29320997170023,2736157.4779608357,1611649.0637444502,178,84,84,14,FALSE,pps,FALSE,FALSE,NA,FALSE,idp_site_point,DTM_estimate_provisional,NA,SO_H034,Nasarawa,IDPs dispersed in Host Communities,Illela,1,idps in host,covered,none,DRC,NA,Accessible,hex_v1
idp_NG034008_1_HH83,idp_NG034008_1,primary,83,NA,idp,idp_NG034008,NW,NG034,Sokoto,NG034008,Illela,60807,Illela,GRID3,NA,NA,NW_Sokoto_Illela_hex_27,NA,NA,NA,13.703260010301422,5.29320997170023,2736157.4779608357,1611649.0637444502,178,84,84,14,FALSE,pps,FALSE,FALSE,NA,FALSE,idp_site_point,DTM_estimate_provisional,NA,SO_H034,Nasarawa,IDPs dispersed in Host Communities,Illela,1,idps in host,covered,none,DRC,NA,Accessible,hex_v1
idp_NG034008_1_HH84,idp_NG034008_1,primary,84,NA,idp,idp_NG034008,NW,NG034,Sokoto,NG034008,Illela,60807,Illela,GRID3,NA,NA,NW_Sokoto_Illela_hex_27,NA,NA,NA,13.703260010301422,5.29320997170023,2736157.4779608357,1611649.0637444502,178,84,84,14,FALSE,pps,FALSE,FALSE,NA,FALSE,idp_site_point,DTM_estimate_provisional,NA,SO_H034,Nasarawa,IDPs dispersed in Host Communities,Illela,1,idps in host,covered,none,DRC,NA,Accessible,hex_v1
idp_NG034009_1_HH01,idp_NG034009_1,primary,1,NA,idp,idp_NG034009,NW,NG034,Sokoto,NG034009,Isa,60905,Isa North,GRID3,NA,NA,NW_Sokoto_Isa_hex_87,NA,NA,NA,13.203840010031058,6.412409970547951,2870043.7184577496,1564394.099454224,681,102,102,17,FALSE,pps,FALSE,FALSE,NA,FALSE,idp_site_point,DTM_estimate_provisional,NA,SO_H171,Yartulluwa,IDPs dispersed in Host Communities,Isa South,5,idps in host,covered,none,"DRC, IRC, LHI",NA,Accessible,hex_v1
idp_NG034009_1_HH02,idp_NG034009_1,primary,2,NA,idp,idp_NG034009,NW,NG034,Sokoto,NG034009,Isa,60905,Isa North,GRID3,NA,NA,NW_Sokoto_Isa_hex_87,NA,NA,NA,13.203840010031058,6.412409970547951,2870043.7184577496,1564394.099454224,681,102,102,17,FALSE,pps,FALSE,FALSE,NA,FALSE,idp_site_point,DTM_estimate_provisional,NA,SO_H171,Yartulluwa,IDPs dispersed in Host Communities,Isa South,5,idps in host,covered,none,"DRC, IRC, LHI",NA,Accessible,hex_v1
idp_NG034009_1_HH03,idp_NG034009_1,primary,3,NA,idp,idp_NG034009,NW,NG034,Sokoto,NG034009,Isa,60905,Isa North,GRID3,NA,NA,NW_Sokoto_Isa_hex_87,NA,NA,NA,13.203840010031058,6.412409970547951,2870043.7184577496,1564394.099454224,681,102,102,17,FALSE,pps,FALSE,FALSE,NA,FALSE,idp_site_point,DTM_estimate_provisional,NA,SO_H171,Yartulluwa,IDPs dispersed in Host Communities,Isa South,5,idps in host,covered,none,"DRC, IRC, LHI",NA,Accessible,hex_v1
idp_NG034009_1_HH04,idp_NG034009_1,primary,4,NA,idp,idp_NG034009,NW,NG034,Sokoto,NG034009,Isa,60905,Isa North,GRID3,NA,NA,NW_Sokoto_Isa_hex_87,NA,NA,NA,13.203840010031058,6.412409970547951,2870043.7184577496,1564394.099454224,681,102,102,17,FALSE,pps,FALSE,FALSE,NA,FALSE,idp_site_point,DTM_estimate_provisional,NA,SO_H171,Yartulluwa,IDPs dispersed in Host Communities,Isa South,5,idps in host,covered,none,"DRC, IRC, LHI",NA,Accessible,hex_v1
idp_NG034009_1_HH05,idp_NG034009_1,primary,5,NA,idp,idp_NG034009,NW,NG034,Sokoto,NG034009,Isa,60905,Isa North,GRID3,NA,NA,NW_Sokoto_Isa_hex_87,NA,NA,NA,13.203840010031058,6.412409970547951,2870043.7184577496,1564394.099454224,681,102,102,17,FALSE,pps,FALSE,FALSE,NA,FALSE,idp_site_point,DTM_estimate_provisional,NA,SO_H171,Yartulluwa,IDPs dispersed in Host Communities,Isa South,5,idps in host,covered,none,"DRC, IRC, LHI",NA,Accessible,hex_v1
idp_NG034009_1_HH06,idp_NG034009_1,primary,6,NA,idp,idp_NG034009,NW,NG034,Sokoto,NG034009,Isa,60905,Isa North,GRID3,NA,NA,NW_Sokoto_Isa_hex_87,NA,NA,NA,13.203840010031058,6.412409970547951,2870043.7184577496,1564394.099454224,681,102,102,17,FALSE,pps,FALSE,FALSE,NA,FALSE,idp_site_point,DTM_estimate_provisional,NA,SO_H171,Yartulluwa,IDPs dispersed in Host Communities,Isa South,5,idps in host,covered,none,"DRC, IRC, LHI",NA,Accessible,hex_v1
idp_NG034009_1_HH07,idp_NG034009_1,primary,7,NA,idp,idp_NG034009,NW,NG034,Sokoto,NG034009,Isa,60905,Isa North,GRID3,NA,NA,NW_Sokoto_Isa_hex_87,NA,NA,NA,13.203840010031058,6.412409970547951,2870043.7184577496,1564394.099454224,681,102,102,17,FALSE,pps,FALSE,FALSE,NA,FALSE,idp_site_point,DTM_estimate_provisional,NA,SO_H171,Yartulluwa,IDPs dispersed in Host Communities,Isa South,5,idps in host,covered,none,"DRC, IRC, LHI",NA,Accessible,hex_v1
idp_NG034009_1_HH08,idp_NG034009_1,primary,8,NA,idp,idp_NG034009,NW,NG034,Sokoto,NG034009,Isa,60905,Isa North,GRID3,NA,NA,NW_Sokoto_Isa_hex_87,NA,NA,NA,13.203840010031058,6.412409970547951,2870043.7184577496,1564394.099454224,681,102,102,17,FALSE,pps,FALSE,FALSE,NA,FALSE,idp_site_point,DTM_estimate_provisional,NA,SO_H171,Yartulluwa,IDPs dispersed in Host Communities,Isa South,5,idps in host,covered,none,"DRC, IRC, LHI",NA,Accessible,hex_v1
idp_NG034009_1_HH09,idp_NG034009_1,primary,9,NA,idp,idp_NG034009,NW,NG034,Sokoto,NG034009,Isa,60905,Isa North,GRID3,NA,NA,NW_Sokoto_Isa_hex_87,NA,NA,NA,13.203840010031058,6.412409970547951,2870043.7184577496,1564394.099454224,681,102,102,17,FALSE,pps,FALSE,FALSE,NA,FALSE,idp_site_point,DTM_estimate_provisional,NA,SO_H171,Yartulluwa,IDPs dispersed in Host Communities,Isa South,5,idps in host,covered,none,"DRC, IRC, LHI",NA,Accessible,hex_v1
idp_NG034009_1_HH10,idp_NG034009_1,primary,10,NA,idp,idp_NG034009,NW,NG034,Sokoto,NG034009,Isa,60905,Isa North,GRID3,NA,NA,NW_Sokoto_Isa_hex_87,NA,NA,NA,13.203840010031058,6.412409970547951,2870043.7184577496,1564394.099454224,681,102,102,17,FALSE,pps,FALSE,FALSE,NA,FALSE,idp_site_point,DTM_estimate_provisional,NA,SO_H171,Yartulluwa,IDPs dispersed in Host Communities,Isa South,5,idps in host,covered,none,"DRC, IRC, LHI",NA,Accessible,hex_v1
idp_NG034009_1_HH11,idp_NG034009_1,primary,11,NA,idp,idp_NG034009,NW,NG034,Sokoto,NG034009,Isa,60905,Isa North,GRID3,NA,NA,NW_Sokoto_Isa_hex_87,NA,NA,NA,13.203840010031058,6.412409970547951,2870043.7184577496,1564394.099454224,681,102,102,17,FALSE,pps,FALSE,FALSE,NA,FALSE,idp_site_point,DTM_estimate_provisional,NA,SO_H171,Yartulluwa,IDPs dispersed in Host Communities,Isa South,5,idps in host,covered,none,"DRC, IRC, LHI",NA,Accessible,hex_v1
idp_NG034009_1_HH12,idp_NG034009_1,primary,12,NA,idp,idp_NG034009,NW,NG034,Sokoto,NG034009,Isa,60905,Isa North,GRID3,NA,NA,NW_Sokoto_Isa_hex_87,NA,NA,NA,13.203840010031058,6.412409970547951,2870043.7184577496,1564394.099454224,681,102,102,17,FALSE,pps,FALSE,FALSE,NA,FALSE,idp_site_point,DTM_estimate_provisional,NA,SO_H171,Yartulluwa,IDPs dispersed in Host Communities,Isa South,5,idps in host,covered,none,"DRC, IRC, LHI",NA,Accessible,hex_v1
idp_NG034009_1_HH13,idp_NG034009_1,primary,13,NA,idp,idp_NG034009,NW,NG034,Sokoto,NG034009,Isa,60905,Isa North,GRID3,NA,NA,NW_Sokoto_Isa_hex_87,NA,NA,NA,13.203840010031058,6.412409970547951,2870043.7184577496,1564394.099454224,681,102,102,17,FALSE,pps,FALSE,FALSE,NA,FALSE,idp_site_point,DTM_estimate_provisional,NA,SO_H171,Yartulluwa,IDPs dispersed in Host Communities,Isa South,5,idps in host,covered,none,"DRC, IRC, LHI",NA,Accessible,hex_v1
idp_NG034009_1_HH14,idp_NG034009_1,primary,14,NA,idp,idp_NG034009,NW,NG034,Sokoto,NG034009,Isa,60905,Isa North,GRID3,NA,NA,NW_Sokoto_Isa_hex_87,NA,NA,NA,13.203840010031058,6.412409970547951,2870043.7184577496,1564394.099454224,681,102,102,17,FALSE,pps,FALSE,FALSE,NA,FALSE,idp_site_point,DTM_estimate_provisional,NA,SO_H171,Yartulluwa,IDPs dispersed in Host Communities,Isa South,5,idps in host,covered,none,"DRC, IRC, LHI",NA,Accessible,hex_v1
idp_NG034009_1_HH15,idp_NG034009_1,primary,15,NA,idp,idp_NG034009,NW,NG034,Sokoto,NG034009,Isa,60905,Isa North,GRID3,NA,NA,NW_Sokoto_Isa_hex_87,NA,NA,NA,13.203840010031058,6.412409970547951,2870043.7184577496,1564394.099454224,681,102,102,17,FALSE,pps,FALSE,FALSE,NA,FALSE,idp_site_point,DTM_estimate_provisional,NA,SO_H171,Yartulluwa,IDPs dispersed in Host Communities,Isa South,5,idps in host,covered,none,"DRC, IRC, LHI",NA,Accessible,hex_v1
idp_NG034009_1_HH16,idp_NG034009_1,primary,16,NA,idp,idp_NG034009,NW,NG034,Sokoto,NG034009,Isa,60905,Isa North,GRID3,NA,NA,NW_Sokoto_Isa_hex_87,NA,NA,NA,13.203840010031058,6.412409970547951,2870043.7184577496,1564394.099454224,681,102,102,17,FALSE,pps,FALSE,FALSE,NA,FALSE,idp_site_point,DTM_estimate_provisional,NA,SO_H171,Yartulluwa,IDPs dispersed in Host Communities,Isa South,5,idps in host,covered,none,"DRC, IRC, LHI",NA,Accessible,hex_v1
idp_NG034009_1_HH17,idp_NG034009_1,primary,17,NA,idp,idp_NG034009,NW,NG034,Sokoto,NG034009,Isa,60905,Isa North,GRID3,NA,NA,NW_Sokoto_Isa_hex_87,NA,NA,NA,13.203840010031058,6.412409970547951,2870043.7184577496,1564394.099454224,681,102,102,17,FALSE,pps,FALSE,FALSE,NA,FALSE,idp_site_point,DTM_estimate_provisional,NA,SO_H171,Yartulluwa,IDPs dispersed in Host Communities,Isa South,5,idps in host,covered,none,"DRC, IRC, LHI",NA,Accessible,hex_v1
idp_NG034009_1_HH18,idp_NG034009_1,primary,18,NA,idp,idp_NG034009,NW,NG034,Sokoto,NG034009,Isa,60905,Isa North,GRID3,NA,NA,NW_Sokoto_Isa_hex_87,NA,NA,NA,13.203840010031058,6.412409970547951,2870043.7184577496,1564394.099454224,681,102,102,17,FALSE,pps,FALSE,FALSE,NA,FALSE,idp_site_point,DTM_estimate_provisional,NA,SO_H171,Yartulluwa,IDPs dispersed in Host Communities,Isa South,5,idps in host,covered,none,"DRC, IRC, LHI",NA,Accessible,hex_v1
idp_NG034009_1_HH19,idp_NG034009_1,primary,19,NA,idp,idp_NG034009,NW,NG034,Sokoto,NG034009,Isa,60905,Isa North,GRID3,NA,NA,NW_Sokoto_Isa_hex_87,NA,NA,NA,13.203840010031058,6.412409970547951,2870043.7184577496,1564394.099454224,681,102,102,17,FALSE,pps,FALSE,FALSE,NA,FALSE,idp_site_point,DTM_estimate_provisional,NA,SO_H171,Yartulluwa,IDPs dispersed in Host Communities,Isa South,5,idps in host,covered,none,"DRC, IRC, LHI",NA,Accessible,hex_v1
idp_NG034009_1_HH20,idp_NG034009_1,primary,20,NA,idp,idp_NG034009,NW,NG034,Sokoto,NG034009,Isa,60905,Isa North,GRID3,NA,NA,NW_Sokoto_Isa_hex_87,NA,NA,NA,13.203840010031058,6.412409970547951,2870043.7184577496,1564394.099454224,681,102,102,17,FALSE,pps,FALSE,FALSE,NA,FALSE,idp_site_point,DTM_estimate_provisional,NA,SO_H171,Yartulluwa,IDPs dispersed in Host Communities,Isa South,5,idps in host,covered,none,"DRC, IRC, LHI",NA,Accessible,hex_v1
idp_NG034009_1_HH21,idp_NG034009_1,primary,21,NA,idp,idp_NG034009,NW,NG034,Sokoto,NG034009,Isa,60905,Isa North,GRID3,NA,NA,NW_Sokoto_Isa_hex_87,NA,NA,NA,13.203840010031058,6.412409970547951,2870043.7184577496,1564394.099454224,681,102,102,17,FALSE,pps,FALSE,FALSE,NA,FALSE,idp_site_point,DTM_estimate_provisional,NA,SO_H171,Yartulluwa,IDPs dispersed in Host Communities,Isa South,5,idps in host,covered,none,"DRC, IRC, LHI",NA,Accessible,hex_v1
idp_NG034009_1_HH22,idp_NG034009_1,primary,22,NA,idp,idp_NG034009,NW,NG034,Sokoto,NG034009,Isa,60905,Isa North,GRID3,NA,NA,NW_Sokoto_Isa_hex_87,NA,NA,NA,13.203840010031058,6.412409970547951,2870043.7184577496,1564394.099454224,681,102,102,17,FALSE,pps,FALSE,FALSE,NA,FALSE,idp_site_point,DTM_estimate_provisional,NA,SO_H171,Yartulluwa,IDPs dispersed in Host Communities,Isa South,5,idps in host,covered,none,"DRC, IRC, LHI",NA,Accessible,hex_v1
idp_NG034009_1_HH23,idp_NG034009_1,primary,23,NA,idp,idp_NG034009,NW,NG034,Sokoto,NG034009,Isa,60905,Isa North,GRID3,NA,NA,NW_Sokoto_Isa_hex_87,NA,NA,NA,13.203840010031058,6.412409970547951,2870043.7184577496,1564394.099454224,681,102,102,17,FALSE,pps,FALSE,FALSE,NA,FALSE,idp_site_point,DTM_estimate_provisional,NA,SO_H171,Yartulluwa,IDPs dispersed in Host Communities,Isa South,5,idps in host,covered,none,"DRC, IRC, LHI",NA,Accessible,hex_v1
idp_NG034009_1_HH24,idp_NG034009_1,primary,24,NA,idp,idp_NG034009,NW,NG034,Sokoto,NG034009,Isa,60905,Isa North,GRID3,NA,NA,NW_Sokoto_Isa_hex_87,NA,NA,NA,13.203840010031058,6.412409970547951,2870043.7184577496,1564394.099454224,681,102,102,17,FALSE,pps,FALSE,FALSE,NA,FALSE,idp_site_point,DTM_estimate_provisional,NA,SO_H171,Yartulluwa,IDPs dispersed in Host Communities,Isa South,5,idps in host,covered,none,"DRC, IRC, LHI",NA,Accessible,hex_v1
idp_NG034009_1_HH25,idp_NG034009_1,primary,25,NA,idp,idp_NG034009,NW,NG034,Sokoto,NG034009,Isa,60905,Isa North,GRID3,NA,NA,NW_Sokoto_Isa_hex_87,NA,NA,NA,13.203840010031058,6.412409970547951,2870043.7184577496,1564394.099454224,681,102,102,17,FALSE,pps,FALSE,FALSE,NA,FALSE,idp_site_point,DTM_estimate_provisional,NA,SO_H171,Yartulluwa,IDPs dispersed in Host Communities,Isa South,5,idps in host,covered,none,"DRC, IRC, LHI",NA,Accessible,hex_v1
idp_NG034009_1_HH26,idp_NG034009_1,primary,26,NA,idp,idp_NG034009,NW,NG034,Sokoto,NG034009,Isa,60905,Isa North,GRID3,NA,NA,NW_Sokoto_Isa_hex_87,NA,NA,NA,13.203840010031058,6.412409970547951,2870043.7184577496,1564394.099454224,681,102,102,17,FALSE,pps,FALSE,FALSE,NA,FALSE,idp_site_point,DTM_estimate_provisional,NA,SO_H171,Yartulluwa,IDPs dispersed in Host Communities,Isa South,5,idps in host,covered,none,"DRC, IRC, LHI",NA,Accessible,hex_v1
idp_NG034009_1_HH27,idp_NG034009_1,primary,27,NA,idp,idp_NG034009,NW,NG034,Sokoto,NG034009,Isa,60905,Isa North,GRID3,NA,NA,NW_Sokoto_Isa_hex_87,NA,NA,NA,13.203840010031058,6.412409970547951,2870043.7184577496,1564394.099454224,681,102,102,17,FALSE,pps,FALSE,FALSE,NA,FALSE,idp_site_point,DTM_estimate_provisional,NA,SO_H171,Yartulluwa,IDPs dispersed in Host Communities,Isa South,5,idps in host,covered,none,"DRC, IRC, LHI",NA,Accessible,hex_v1
idp_NG034009_1_HH28,idp_NG034009_1,primary,28,NA,idp,idp_NG034009,NW,NG034,Sokoto,NG034009,Isa,60905,Isa North,GRID3,NA,NA,NW_Sokoto_Isa_hex_87,NA,NA,NA,13.203840010031058,6.412409970547951,2870043.7184577496,1564394.099454224,681,102,102,17,FALSE,pps,FALSE,FALSE,NA,FALSE,idp_site_point,DTM_estimate_provisional,NA,SO_H171,Yartulluwa,IDPs dispersed in Host Communities,Isa South,5,idps in host,covered,none,"DRC, IRC, LHI",NA,Accessible,hex_v1
idp_NG034009_1_HH29,idp_NG034009_1,primary,29,NA,idp,idp_NG034009,NW,NG034,Sokoto,NG034009,Isa,60905,Isa North,GRID3,NA,NA,NW_Sokoto_Isa_hex_87,NA,NA,NA,13.203840010031058,6.412409970547951,2870043.7184577496,1564394.099454224,681,102,102,17,FALSE,pps,FALSE,FALSE,NA,FALSE,idp_site_point,DTM_estimate_provisional,NA,SO_H171,Yartulluwa,IDPs dispersed in Host Communities,Isa South,5,idps in host,covered,none,"DRC, IRC, LHI",NA,Accessible,hex_v1
idp_NG034009_1_HH30,idp_NG034009_1,primary,30,NA,idp,idp_NG034009,NW,NG034,Sokoto,NG034009,Isa,60905,Isa North,GRID3,NA,NA,NW_Sokoto_Isa_hex_87,NA,NA,NA,13.203840010031058,6.412409970547951,2870043.7184577496,1564394.099454224,681,102,102,17,FALSE,pps,FALSE,FALSE,NA,FALSE,idp_site_point,DTM_estimate_provisional,NA,SO_H171,Yartulluwa,IDPs dispersed in Host Communities,Isa South,5,idps in host,covered,none,"DRC, IRC, LHI",NA,Accessible,hex_v1
idp_NG034009_1_HH31,idp_NG034009_1,primary,31,NA,idp,idp_NG034009,NW,NG034,Sokoto,NG034009,Isa,60905,Isa North,GRID3,NA,NA,NW_Sokoto_Isa_hex_87,NA,NA,NA,13.203840010031058,6.412409970547951,2870043.7184577496,1564394.099454224,681,102,102,17,FALSE,pps,FALSE,FALSE,NA,FALSE,idp_site_point,DTM_estimate_provisional,NA,SO_H171,Yartulluwa,IDPs dispersed in Host Communities,Isa South,5,idps in host,covered,none,"DRC, IRC, LHI",NA,Accessible,hex_v1
idp_NG034009_1_HH32,idp_NG034009_1,primary,32,NA,idp,idp_NG034009,NW,NG034,Sokoto,NG034009,Isa,60905,Isa North,GRID3,NA,NA,NW_Sokoto_Isa_hex_87,NA,NA,NA,13.203840010031058,6.412409970547951,2870043.7184577496,1564394.099454224,681,102,102,17,FALSE,pps,FALSE,FALSE,NA,FALSE,idp_site_point,DTM_estimate_provisional,NA,SO_H171,Yartulluwa,IDPs dispersed in Host Communities,Isa South,5,idps in host,covered,none,"DRC, IRC, LHI",NA,Accessible,hex_v1
idp_NG034009_1_HH33,idp_NG034009_1,primary,33,NA,idp,idp_NG034009,NW,NG034,Sokoto,NG034009,Isa,60905,Isa North,GRID3,NA,NA,NW_Sokoto_Isa_hex_87,NA,NA,NA,13.203840010031058,6.412409970547951,2870043.7184577496,1564394.099454224,681,102,102,17,FALSE,pps,FALSE,FALSE,NA,FALSE,idp_site_point,DTM_estimate_provisional,NA,SO_H171,Yartulluwa,IDPs dispersed in Host Communities,Isa South,5,idps in host,covered,none,"DRC, IRC, LHI",NA,Accessible,hex_v1
idp_NG034009_1_HH34,idp_NG034009_1,primary,34,NA,idp,idp_NG034009,NW,NG034,Sokoto,NG034009,Isa,60905,Isa North,GRID3,NA,NA,NW_Sokoto_Isa_hex_87,NA,NA,NA,13.203840010031058,6.412409970547951,2870043.7184577496,1564394.099454224,681,102,102,17,FALSE,pps,FALSE,FALSE,NA,FALSE,idp_site_point,DTM_estimate_provisional,NA,SO_H171,Yartulluwa,IDPs dispersed in Host Communities,Isa South,5,idps in host,covered,none,"DRC, IRC, LHI",NA,Accessible,hex_v1
