adm2_pcode,adm2_name,adm1_pcode,adm1_name,wardname,area_km2,pop_total,pop_type,accessible_status,status_source,reporting_partners,reason_category,covering_partners
NG007013,Makurdi,NG007,Benue,Fiidi,160.47566106731628,183859.03125,IDP,Accessible,confirmed_by_partner_report,Malteser,N/A - fully accessible,Malteser
NG007013,Makurdi,NG007,Benue,Mbalagh,116.88204808191364,13042.779296875,IDP,Accessible,confirmed_by_partner_report,Malteser,Insecurity / conflict,Malteser
NG007013,Makurdi,NG007,Benue,Mbawa,59.860925681715855,4412.6689453125,IDP,Accessible,default_unreported,NA,NA,Malteser
NG007013,Makurdi,NG007,Benue,Modern Market,60.04157106485796,45606.74609375,IDP,Accessible,confirmed_by_partner_report,Malteser,flooding,Malteser
NG007013,Makurdi,NG007,Benue,North Bank 1,177.04639631056506,95578.796875,IDP,Inaccessible,confirmed_by_partner_report,Malteser,Insecurity / conflict,Malteser
NG007013,Makurdi,NG007,Benue,North Bank 2,9.383953631751776,25351.962890625,IDP,Accessible,confirmed_by_partner_report,Malteser,N/A - fully accessible,Malteser
NG007013,Makurdi,NG007,Benue,Wailomayo,13.058332760191917,57101.63671875,IDP,Accessible,confirmed_by_partner_report,Malteser,N/A - fully accessible,Malteser
NG008002,Askira/Uba,NG008,Borno,Askira East,98.97006192868336,11626.001953125,IDP,Inaccessible,confirmed_by_partner_report,FACT,Other,FACT
NG008002,Askira/Uba,NG008,Borno,Dille Huyim,339.3927145187329,8929.8466796875,IDP,Accessible,confirmed_by_partner_report,FACT,N/A - fully accessible,FACT
NG008002,Askira/Uba,NG008,Borno,Hausari Zadawa,245.61277814128198,13247.5771484375,IDP,Accessible,confirmed_by_partner_report,FACT,N/A - fully accessible,FACT
NG008002,Askira/Uba,NG008,Borno,Hussari Tampul,139.72212929940332,8950.4619140625,IDP,Accessible,confirmed_by_partner_report,FACT,N/A - fully accessible,FACT
NG008002,Askira/Uba,NG008,Borno,Lassa,52.121915016670854,12147.7099609375,IDP,Accessible,confirmed_by_partner_report,FACT,N/A - fully accessible,FACT
NG008002,Askira/Uba,NG008,Borno,Mussa,347.898570753631,7194.47412109375,IDP,Accessible,confirmed_by_partner_report,FACT,N/A - fully accessible,FACT
NG008002,Askira/Uba,NG008,Borno,Rumirgo Chul,186.5214820012827,10409.060546875,IDP,Accessible,confirmed_by_partner_report,FACT,N/A - fully accessible,FACT
NG008002,Askira/Uba,NG008,Borno,Uba,82.99441106729788,20778.228515625,IDP,Accessible,confirmed_by_partner_report,FACT,N/A - fully accessible,FACT
NG008002,Askira/Uba,NG008,Borno,Uvu Uda,122.82519794902325,6139.0166015625,IDP,Accessible,default_unreported,NA,NA,FACT
NG008002,Askira/Uba,NG008,Borno,Wamdeo Giwi,210.3137827634964,9373.2255859375,IDP,Accessible,confirmed_by_partner_report,FACT,N/A - fully accessible,FACT
NG008003,Bama,NG008,Borno,Banki,192.87842741826856,60861.32421875,IDP,Accessible,default_unreported,NA,NA,PLAN
NG008003,Bama,NG008,Borno,Kasugula,134.7435328586185,59660.4296875,IDP,Accessible,confirmed_by_partner_report (blank row - not flagged),NA,NA,PLAN
NG008003,Bama,NG008,Borno,Shehuri,7.966827132514506,60659.43359375,IDP,Accessible,confirmed_by_partner_report (blank row - not flagged),NA,NA,PLAN
NG008003,Bama,NG008,Borno,Soye,514.6361868636334,48039.9765625,IDP,Accessible,confirmed_by_partner_report (blank row - not flagged),NA,NA,PLAN
NG008004,Bayo,NG008,Borno,Balbaya,121.05257023125993,10207.8662109375,IDP,Accessible,confirmed_by_partner_report,FACT,N/A - fully accessible,FACT
NG008004,Bayo,NG008,Borno,Briyel,47.95284264216193,10982.9951171875,IDP,Accessible,confirmed_by_partner_report,FACT,N/A - fully accessible,FACT
NG008004,Bayo,NG008,Borno,Gamadadi,25.6843858716079,6081.01513671875,IDP,Accessible,confirmed_by_partner_report,FACT,N/A - fully accessible,FACT
NG008004,Bayo,NG008,Borno,Jaradali,186.3157477947262,16430.916015625,IDP,Accessible,confirmed_by_partner_report,FACT,N/A - fully accessible,FACT
NG008004,Bayo,NG008,Borno,Jaragol,117.24287411522948,8654.052734375,IDP,Accessible,confirmed_by_partner_report,FACT,N/A - fully accessible,FACT
NG008004,Bayo,NG008,Borno,Telli,123.10609423844672,12130.84375,IDP,Accessible,confirmed_by_partner_report,FACT,N/A - fully accessible,FACT
NG008004,Bayo,NG008,Borno,Wuyo,286.8155265694979,26426.22265625,IDP,Accessible,confirmed_by_partner_report,FACT,N/A - fully accessible,FACT
NG008004,Bayo,NG008,Borno,Zara,35.65717145092291,3000.41845703125,IDP,Accessible,confirmed_by_partner_report,FACT,N/A - fully accessible,FACT
NG008005,Biu,NG008,Borno,Buratai,1191.2160273122959,13892.5068359375,IDP,Accessible,confirmed_by_partner_report,FACT,N/A - fully accessible,FACT
NG008005,Biu,NG008,Borno,Dugja,87.00869371622444,50743.82421875,IDP,Accessible,confirmed_by_partner_report,FACT,N/A - fully accessible,FACT
NG008005,Biu,NG008,Borno,Galdimari,10.14875260621667,34928.01171875,IDP,Accessible,confirmed_by_partner_report,FACT,N/A - fully accessible,FACT
NG008005,Biu,NG008,Borno,Garubula,653.3146016428756,26812.705078125,IDP,Accessible,confirmed_by_partner_report,FACT,N/A - fully accessible,FACT
NG008005,Biu,NG008,Borno,Gunda,536.0285198220964,22685.3359375,IDP,Accessible,confirmed_by_partner_report,FACT,N/A - fully accessible,FACT
NG008005,Biu,NG008,Borno,Gur,491.1599669366973,10710.80859375,IDP,Accessible,confirmed_by_partner_report,FACT,N/A - fully accessible,FACT
NG008005,Biu,NG008,Borno,Mandaragirau,310.9878283572627,13134.337890625,IDP,Accessible,default_unreported,NA,NA,FACT
NG008005,Biu,NG008,Borno,Miringa,123.64674487634373,21499.349609375,IDP,Accessible,confirmed_by_partner_report,FACT,N/A - fully accessible,FACT
NG008005,Biu,NG008,Borno,Silumthla,6.192202612208978,18890.908203125,IDP,Inaccessible,confirmed_by_partner_report,FACT,Other,FACT
NG008005,Biu,NG008,Borno,Tetteba,44.083573226134774,2032.9117431640625,IDP,Accessible,default_unreported,NA,NA,FACT
NG008005,Biu,NG008,Borno,Yawi,50.932625658648014,26520.48828125,IDP,Accessible,confirmed_by_partner_report,FACT,N/A - fully accessible,FACT
NG008005,Biu,NG008,Borno,Zarawuyaku,213.77771376909328,36663.02734375,IDP,Accessible,confirmed_by_partner_report,FACT,N/A - fully accessible,FACT
NG008006,Chibok,NG008,Borno,Garu,30.965890110954643,18078.103515625,IDP,Accessible,confirmed_by_partner_report,IMC,N/A - fully accessible,IMC
NG008006,Chibok,NG008,Borno,Gatamarwa,70.42064108085421,6421.65771484375,IDP,Inaccessible,confirmed_by_partner_report,IMC,Insecurity / conflict,IMC
NG008006,Chibok,NG008,Borno,Kautikari,159.21502500200558,17589.7578125,IDP,Inaccessible,confirmed_by_partner_report,IMC,Insecurity / conflict,IMC
NG008006,Chibok,NG008,Borno,Korongillum,291.9561208562243,12848.7373046875,IDP,Inaccessible,confirmed_by_partner_report,IMC,Insecurity / conflict,IMC
NG008006,Chibok,NG008,Borno,Kuburmbulla,271.82583973664083,15512.1494140625,IDP,Inaccessible,confirmed_by_partner_report,IMC,Insecurity / conflict,IMC
NG008006,Chibok,NG008,Borno,Likama,35.79459091018081,9163.029296875,IDP,Accessible,confirmed_by_partner_report,IMC,N/A - fully accessible,IMC
NG008006,Chibok,NG008,Borno,Mbalala,221.06130120583128,23940.91796875,IDP,Accessible,confirmed_by_partner_report,IMC,Other,IMC
NG008006,Chibok,NG008,Borno,Mboakura,92.70180845939522,4334.748046875,IDP,Accessible,default_unreported,NA,NA,IMC
NG008006,Chibok,NG008,Borno,Pemi,71.72532363182593,7085.4921875,IDP,Inaccessible,confirmed_by_partner_report,IMC,Insecurity / conflict,IMC
NG008006,Chibok,NG008,Borno,Shikarkir,93.88950672447896,7890.5419921875,IDP,Inaccessible,confirmed_by_partner_report,IMC,Insecurity / conflict,IMC
NG008006,Chibok,NG008,Borno,Whuntaku,170.52211128779172,28558.8359375,IDP,Accessible,confirmed_by_partner_report,IMC,Other,IMC
NG008007,Damboa,NG008,Borno,Ajigin A,839.4523015105509,10317.7236328125,IDP,Inaccessible,confirmed_by_partner_report,IMC,Insecurity / conflict,IMC
NG008007,Damboa,NG008,Borno,Azir Multe,639.358264949957,25117.669921875,IDP,Inaccessible,confirmed_by_partner_report,IMC,Insecurity / conflict,IMC
NG008007,Damboa,NG008,Borno,Bego Yerwa,487.5337658738365,10091.087890625,IDP,Accessible,default_unreported,NA,NA,IMC
NG008007,Damboa,NG008,Borno,Damboa,126.12916833933589,63803.4140625,IDP,Accessible,confirmed_by_partner_report,IMC,N/A - fully accessible,IMC
NG008007,Damboa,NG008,Borno,Gumsuri,905.4081483615691,30544.73828125,IDP,Accessible,confirmed_by_partner_report,IMC,Other,IMC
NG008007,Damboa,NG008,Borno,Nzuba Wayaram,264.75194251733114,35897.21484375,IDP,Inaccessible,confirmed_by_partner_report,IMC,Insecurity / conflict,IMC
NG008008,Dikwa,NG008,Borno,Dikwa,121.08284183705533,55950.55078125,IDP,Accessible,default_unreported,NA,NA,Street Child of Nigeria
NG008009,Gubio,NG008,Borno,Ardimini,304.78795766742826,23347.458984375,IDP,Inaccessible,confirmed_by_partner_report,FACT,Insecurity / conflict,FACT
NG008009,Gubio,NG008,Borno,Gubio 1,213.83917980750704,45209.86328125,IDP,Inaccessible,confirmed_by_partner_report,FACT,Access denied by authorities / community,FACT
NG008009,Gubio,NG008,Borno,Gubio 2,136.4676091888199,18814.380859375,IDP,Inaccessible,confirmed_by_partner_report,FACT,Access denied by authorities / community,FACT
NG008011,Gwoza,NG008,Borno,Bulabulin,111.137071420681,47371.1171875,IDP,Accessible,confirmed_by_partner_report,NRC,N/A - fully accessible,NRC
NG008011,Gwoza,NG008,Borno,Hambagda Limankara Jaje,682.5182611846315,21805.94921875,IDP,Accessible,default_unreported,NA,NA,NRC
NG008011,Gwoza,NG008,Borno,Hausari Gaddamayo,4.16344341037941,35802.7421875,IDP,Accessible,confirmed_by_partner_report,NRC,N/A - fully accessible,NRC
NG008011,Gwoza,NG008,Borno,Pulka Bokko,202.62030704355212,57319.921875,IDP,Accessible,confirmed_by_partner_report,NRC,N/A - fully accessible,NRC
NG008012,Hawul,NG008,Borno,Bilingwi,60.76889776328562,16620.44921875,IDP,Inaccessible,confirmed_by_partner_report,FACT,Other,FACT
NG008012,Hawul,NG008,Borno,Buma,63.674295349022934,4317.98291015625,IDP,Accessible,confirmed_by_partner_report,FACT,N/A - fully accessible,FACT
NG008012,Hawul,NG008,Borno,Garkida,182.48571404536293,6293.2373046875,IDP,Inaccessible,confirmed_by_partner_report,FACT,Other,FACT
NG008012,Hawul,NG008,Borno,Grim Damchoba,263.23225120404373,21143.017578125,IDP,Accessible,confirmed_by_partner_report,FACT,N/A - fully accessible,FACT
NG008012,Hawul,NG008,Borno,Gwanzang,314.6619375344575,24713.03125,IDP,Accessible,confirmed_by_partner_report,FACT,N/A - fully accessible,FACT
NG008012,Hawul,NG008,Borno,Hizhi Bwala,91.01170564207945,13608.8896484375,IDP,Inaccessible,confirmed_by_partner_report,FACT,Physical access (terrain,FACT
NG008012,Hawul,NG008,Borno,Kidda,60.49001475441506,12323.8642578125,IDP,Accessible,confirmed_by_partner_report,FACT,N/A - fully accessible,FACT
NG008012,Hawul,NG008,Borno,Kwajaffa,468.4668005632997,22948.384765625,IDP,Accessible,confirmed_by_partner_report,FACT,N/A - fully accessible,FACT
NG008012,Hawul,NG008,Borno,Kwaya Bura,118.85323889303065,17028.693359375,IDP,Accessible,confirmed_by_partner_report,FACT,N/A - fully accessible,FACT
NG008012,Hawul,NG008,Borno,Marama Kidang,79.92678343593239,18259.962890625,IDP,Accessible,confirmed_by_partner_report,FACT,N/A - fully accessible,FACT
NG008012,Hawul,NG008,Borno,Pama Waitam,190.5594727810297,8851.32421875,IDP,Accessible,confirmed_by_partner_report,FACT,N/A - fully accessible,FACT
NG008012,Hawul,NG008,Borno,Puba Vidau,382.27873758141226,17472.880859375,IDP,Inaccessible,confirmed_by_partner_report,FACT,Access denied by authorities / community,FACT
NG008012,Hawul,NG008,Borno,Sakwa Hema,100.86692826326478,15365.7265625,IDP,Accessible,confirmed_by_partner_report,FACT,N/A - fully accessible,FACT
NG008013,Jere,NG008,Borno,Auno,22.902543862035408,12258.2861328125,IDP,Accessible,confirmed_by_partner_report,NRC,N/A - fully accessible,NRC
NG008013,Jere,NG008,Borno,Bolori 2,2.0960607165298013,11012.1435546875,IDP,Accessible,default_unreported,NA,NA,NRC
NG008013,Jere,NG008,Borno,Dala,48.101551585640905,28455.02734375,IDP,Accessible,confirmed_by_partner_report,NRC,N/A - fully accessible,NRC
NG008013,Jere,NG008,Borno,Dalori,12.481621196476452,11394.736328125,IDP,Accessible,confirmed_by_partner_report,NRC,N/A - fully accessible,NRC
NG008013,Jere,NG008,Borno,Dusuman,65.32236447107464,76305.7421875,IDP,Accessible,confirmed_by_partner_report,NRC,N/A - fully accessible,NRC
NG008013,Jere,NG008,Borno,Galtimari,49.46316051178156,188600.9375,IDP,Accessible,confirmed_by_partner_report,NRC,N/A - fully accessible,NRC
NG008013,Jere,NG008,Borno,Gomari,7.600324320871472,116064.78125,IDP,Accessible,confirmed_by_partner_report,NRC,N/A - fully accessible,NRC
NG008013,Jere,NG008,Borno,Gongolong,180.73283283580756,20195.59375,IDP,Accessible,confirmed_by_partner_report,NRC,N/A - fully accessible,NRC
NG008013,Jere,NG008,Borno,Khaddamari,63.34072013031678,22653.265625,IDP,Accessible,default_unreported,NA,NA,NRC
NG008013,Jere,NG008,Borno,Limanti,13.66828834012486,2785.4228515625,IDP,Accessible,confirmed_by_partner_report,NRC,N/A - fully accessible,NRC
NG008013,Jere,NG008,Borno,Maimusari,2.1895060002637368,49868.9765625,IDP,Accessible,confirmed_by_partner_report,NRC,N/A - fully accessible,NRC
NG008013,Jere,NG008,Borno,Mairi,28.39961987178779,148482.6875,IDP,Accessible,confirmed_by_partner_report,NRC,N/A - fully accessible,NRC
NG008013,Jere,NG008,Borno,Mashamari,10.917677397100583,176948.953125,IDP,Accessible,confirmed_by_partner_report,NRC,N/A - fully accessible,NRC
NG008013,Jere,NG008,Borno,Old Maiduguri,43.17629838722334,106297.421875,IDP,Accessible,confirmed_by_partner_report,NRC,N/A - fully accessible,NRC
NG008013,Jere,NG008,Borno,Tamsum Gamdua,44.02170388868475,98141.8984375,IDP,Accessible,confirmed_by_partner_report,NRC,N/A - fully accessible,NRC
NG008014,Kaga,NG008,Borno,Benisheikh,146.23036658658552,26641.69140625,IDP,Accessible,confirmed_by_partner_report,FACT,N/A - fully accessible,FACT
NG008014,Kaga,NG008,Borno,Mainok,118.66323242976189,16922.345703125,IDP,Accessible,confirmed_by_partner_report,FACT,N/A - fully accessible,FACT
NG008014,Kaga,NG008,Borno,Ngamdu,545.9646899358034,38694.25,IDP,Accessible,confirmed_by_partner_report,FACT,N/A - fully accessible,FACT
NG008014,Kaga,NG008,Borno,Wassaram,87.88163144757166,4744.5341796875,IDP,Accessible,confirmed_by_partner_report,FACT,N/A - fully accessible,FACT
NG008015,Kala/Balge,NG008,Borno,Rann,164.35860730227537,14523.578125,IDP,Accessible,confirmed_by_partner_report (blank row - not flagged),NA,NA,PLAN
NG008016,Konduga,NG008,Borno,Auno,491.0711503071538,140705.546875,IDP,Accessible,confirmed_by_partner_report,NRC,N/A - fully accessible,NRC
NG008016,Konduga,NG008,Borno,Bego Yerwa,148.13554501977762,6554.99658203125,IDP,Accessible,default_unreported,NA,NA,NRC
NG008016,Konduga,NG008,Borno,Dalori,62.08451306927267,17742.77734375,IDP,Accessible,confirmed_by_partner_report,NRC,N/A - fully accessible,NRC
NG008016,Konduga,NG008,Borno,Jakana,731.9950836447696,26133.28515625,IDP,Accessible,confirmed_by_partner_report,NRC,N/A - fully accessible,NRC
NG008016,Konduga,NG008,Borno,Konduga,87.21580912747777,31401.54296875,IDP,Accessible,confirmed_by_partner_report,NRC,N/A - fully accessible,NRC
NG008016,Konduga,NG008,Borno,Yabal,677.5788778265421,16310.6181640625,IDP,Accessible,confirmed_by_partner_report,NRC,N/A - fully accessible,NRC
NG008016,Konduga,NG008,Borno,Yale,2.547986945249319,9954.5458984375,IDP,Accessible,confirmed_by_partner_report,NRC,N/A - fully accessible,NRC
NG008018,Kwaya Kusar,NG008,Borno,Bila Gusi,62.80294589490614,11831.8642578125,IDP,Accessible,confirmed_by_partner_report,FACT,N/A - fully accessible,FACT
NG008018,Kwaya Kusar,NG008,Borno,Gongdi,45.337940168549736,9868.255859375,IDP,Accessible,confirmed_by_partner_report,FACT,N/A - fully accessible,FACT
NG008018,Kwaya Kusar,NG008,Borno,Guwal,28.256208362088024,5871.2158203125,IDP,Accessible,confirmed_by_partner_report,FACT,N/A - fully accessible,FACT
NG008018,Kwaya Kusar,NG008,Borno,Kubuku,66.32067089021226,6552.15087890625,IDP,Accessible,confirmed_by_partner_report,FACT,N/A - fully accessible,FACT
NG008018,Kwaya Kusar,NG008,Borno,Kurba Gayi,126.96078351410235,15269.9609375,IDP,Accessible,confirmed_by_partner_report,FACT,N/A - fully accessible,FACT
NG008018,Kwaya Kusar,NG008,Borno,Kwaya Kusar,214.51900080460408,38487.83203125,IDP,Accessible,confirmed_by_partner_report,FACT,N/A - fully accessible,FACT
NG008018,Kwaya Kusar,NG008,Borno,Peta,40.53555520705238,9179.2333984375,IDP,Accessible,confirmed_by_partner_report,FACT,N/A - fully accessible,FACT
NG008018,Kwaya Kusar,NG008,Borno,Wada,50.33919272715339,7627.0927734375,IDP,Accessible,confirmed_by_partner_report,FACT,N/A - fully accessible,FACT
NG008018,Kwaya Kusar,NG008,Borno,Wawa,68.96450898301912,5036.31494140625,IDP,Accessible,confirmed_by_partner_report,FACT,N/A - fully accessible,FACT
NG008018,Kwaya Kusar,NG008,Borno,Yimirdalang,106.67809986615413,8773,IDP,Accessible,confirmed_by_partner_report,FACT,N/A - fully accessible,FACT
NG008019,Mafa,NG008,Borno,Loskuri,297.2084069595044,4622.09765625,IDP,Accessible,default_unreported,NA,NA,FHI 360
NG008019,Mafa,NG008,Borno,Mafa,603.6589216452553,20336.212890625,IDP,Accessible,confirmed_by_partner_report,FHI 360,N/A - fully accessible,FHI 360
NG008020,Magumeri,NG008,Borno,Gajiganna,128.79263766147005,21585.927734375,IDP,Accessible,confirmed_by_partner_report,INTERSOS,NA,INTERSOS
NG008020,Magumeri,NG008,Borno,Kalizoram,1229.9862458044015,41464.81640625,IDP,Accessible,confirmed_by_partner_report,INTERSOS,NA,INTERSOS
NG008020,Magumeri,NG008,Borno,Magumeri,242.31704882571708,27182.021484375,IDP,Accessible,confirmed_by_partner_report,INTERSOS,NA,INTERSOS
NG008021,Maiduguri,NG008,Borno,Bolori 1,24.322066902808487,282234.53125,IDP,Accessible,confirmed_by_partner_report,INTERSOS,NA,INTERSOS
NG008021,Maiduguri,NG008,Borno,Bolori 2,19.26772727431595,250278.578125,IDP,Accessible,confirmed_by_partner_report,INTERSOS,NA,INTERSOS
NG008021,Maiduguri,NG008,Borno,Bulabulin,1.0427595709530115,27440.115234375,IDP,Accessible,confirmed_by_partner_report,INTERSOS,NA,INTERSOS
NG008021,Maiduguri,NG008,Borno,Fezzan,0.2462344887413159,7581.3701171875,IDP,Accessible,confirmed_by_partner_report (blank row - not flagged),NA,NA,INTERSOS
NG008021,Maiduguri,NG008,Borno,Galtimari,4.2508989014755345,52202.35546875,IDP,Accessible,confirmed_by_partner_report (blank row - not flagged),NA,NA,INTERSOS
NG008021,Maiduguri,NG008,Borno,Gamboru,1.4282285716141463,35882.421875,IDP,Accessible,confirmed_by_partner_report (blank row - not flagged),NA,NA,INTERSOS
NG008021,Maiduguri,NG008,Borno,Gwange 1,1.6818973948451967,39185.7890625,IDP,Accessible,confirmed_by_partner_report (blank row - not flagged),NA,NA,INTERSOS
NG008021,Maiduguri,NG008,Borno,Gwange 2,2.289777968587076,50918.4921875,IDP,Accessible,confirmed_by_partner_report (blank row - not flagged),NA,NA,INTERSOS
NG008021,Maiduguri,NG008,Borno,Gwange 3,3.2139303511053026,69336.6875,IDP,Accessible,confirmed_by_partner_report,INTERSOS,NA,INTERSOS
NG008021,Maiduguri,NG008,Borno,Hausari,1.2840615585968793,28631.30859375,IDP,Accessible,confirmed_by_partner_report (blank row - not flagged),NA,NA,INTERSOS
NG008021,Maiduguri,NG008,Borno,Lamisula,9.814640014925876,138396.75,IDP,Accessible,confirmed_by_partner_report (blank row - not flagged),NA,NA,INTERSOS
NG008021,Maiduguri,NG008,Borno,Limanti,0.8948879152876734,27402.109375,IDP,Accessible,confirmed_by_partner_report (blank row - not flagged),NA,NA,INTERSOS
NG008021,Maiduguri,NG008,Borno,Mafoni,1.046136257352203,25113.783203125,IDP,Accessible,confirmed_by_partner_report (blank row - not flagged),NA,NA,INTERSOS
NG008021,Maiduguri,NG008,Borno,Maisandari,60.256351014926494,649074.8125,IDP,Accessible,confirmed_by_partner_report,INTERSOS,NA,INTERSOS
NG008021,Maiduguri,NG008,Borno,Shehuri North,1.1982046584478616,33904.3359375,IDP,Accessible,confirmed_by_partner_report (blank row - not flagged),NA,NA,INTERSOS
NG008021,Maiduguri,NG008,Borno,Shehuri South,0.42207471485324205,11992.08984375,IDP,Accessible,default_unreported,NA,NA,INTERSOS
NG008023,Mobbar,NG008,Borno,Damasak,29.24150587141794,25236.716796875,IDP,Accessible,default_unreported,NA,NA,FHI 360
NG008023,Mobbar,NG008,Borno,Zanna Umarti,147.37275725443547,40279.34375,IDP,Accessible,default_unreported,NA,NA,FHI 360
NG008024,Monguno,NG008,Borno,Kaguram,262.5066289823753,15489.9716796875,IDP,Accessible,default_unreported,NA,NA,Street Child of Nigeria
NG008024,Monguno,NG008,Borno,Monguno,78.31897717624223,113941.984375,IDP,Accessible,default_unreported,NA,NA,Street Child of Nigeria
NG008024,Monguno,NG008,Borno,Ngurno,186.1529384147066,3229.838623046875,IDP,Accessible,default_unreported,NA,NA,Street Child of Nigeria
NG008025,Ngala,NG008,Borno,Gamboru A,5.897176050253511,34734.24609375,IDP,Accessible,default_unreported,NA,NA,CARE
NG008025,Ngala,NG008,Borno,Gamboru C,106.81357058067815,45470.6953125,IDP,Accessible,default_unreported,NA,NA,CARE
NG008025,Ngala,NG008,Borno,Ngala,42.99695560251069,39843.93359375,IDP,Accessible,default_unreported,NA,NA,CARE
NG008025,Ngala,NG008,Borno,Rann,39.329193306072504,297.1742248535156,IDP,Accessible,default_unreported,NA,NA,CARE
NG008025,Ngala,NG008,Borno,Shehuri,54.46196569192755,6201.13671875,IDP,Accessible,default_unreported,NA,NA,CARE
NG008027,Shani,NG008,Borno,Bargu,142.6811080995009,27060.25,IDP,Accessible,confirmed_by_partner_report,FACT,N/A - fully accessible,FACT
NG008027,Shani,NG008,Borno,Gasi,257.43961988213016,24427.17578125,IDP,Accessible,confirmed_by_partner_report,FACT,N/A - fully accessible,FACT
NG008027,Shani,NG008,Borno,Gora,83.09987395050175,13659.2568359375,IDP,Accessible,confirmed_by_partner_report,FACT,N/A - fully accessible,FACT
NG008027,Shani,NG008,Borno,Gwalasho,148.61158407317328,15715.0283203125,IDP,Accessible,confirmed_by_partner_report,FACT,N/A - fully accessible,FACT
NG008027,Shani,NG008,Borno,Gwaskara,32.8654934650392,6316.6318359375,IDP,Inaccessible,confirmed_by_partner_report,FACT,Other,FACT
NG008027,Shani,NG008,Borno,Kombo,63.49731602565363,7171.0380859375,IDP,Accessible,confirmed_by_partner_report,FACT,N/A - fully accessible,FACT
NG008027,Shani,NG008,Borno,Kubo,79.74217219787026,13312.72265625,IDP,Accessible,confirmed_by_partner_report,FACT,N/A - fully accessible,FACT
NG008027,Shani,NG008,Borno,Lakundum,79.2545625269165,11329.7314453125,IDP,Accessible,confirmed_by_partner_report,FACT,N/A - fully accessible,FACT
NG008027,Shani,NG008,Borno,Shani,192.85515124912692,45035.44921875,IDP,Accessible,confirmed_by_partner_report,FACT,N/A - fully accessible,FACT
NG008027,Shani,NG008,Borno,Walama,190.62347265223494,18178.193359375,IDP,Accessible,confirmed_by_partner_report,FACT,N/A - fully accessible,FACT
NG019007,Jema'a,NG019,Kaduna,Asso,222.9436252491269,24021.3515625,IDP,Accessible,default_unreported,NA,NA,COOPI
NG019007,Jema'a,NG019,Kaduna,Atuku,84.23213202361917,13826.78125,IDP,Accessible,confirmed_by_partner_report (blank row - not flagged),NA,NA,COOPI
NG019007,Jema'a,NG019,Kaduna,Gidan Waya,89.0591644141301,32213.3984375,IDP,Accessible,confirmed_by_partner_report (blank row - not flagged),NA,NA,COOPI
NG019007,Jema'a,NG019,Kaduna,Godogodo,185.65047687619912,20835.357421875,IDP,Accessible,confirmed_by_partner_report (blank row - not flagged),NA,NA,COOPI
NG019007,Jema'a,NG019,Kaduna,Jagindi,272.0645755465035,39534.69921875,IDP,Accessible,confirmed_by_partner_report (blank row - not flagged),NA,NA,COOPI
NG019007,Jema'a,NG019,Kaduna,Kafanchan A,2.6712460603042243,17991,IDP,Accessible,confirmed_by_partner_report (blank row - not flagged),NA,NA,COOPI
NG019007,Jema'a,NG019,Kaduna,Kafanchan B,1.6161464035494328,11926.951171875,IDP,Accessible,confirmed_by_partner_report (blank row - not flagged),NA,NA,COOPI
NG019007,Jema'a,NG019,Kaduna,Kaninkon,189.79089766737437,25720.37109375,IDP,Accessible,confirmed_by_partner_report (blank row - not flagged),NA,NA,COOPI
NG019007,Jema'a,NG019,Kaduna,Maigizo,17.951660883983134,39332.45703125,IDP,Accessible,confirmed_by_partner_report (blank row - not flagged),NA,NA,COOPI
NG019023,Zaria,NG019,Kaduna,Dambo,52.151267734349545,42218.62890625,IDP,Accessible,confirmed_by_partner_report (blank row - not flagged),NA,NA,COOPI
NG019023,Zaria,NG019,Kaduna,Kaura,2.9193518934894502,37086.4609375,IDP,Accessible,confirmed_by_partner_report (blank row - not flagged),NA,NA,COOPI
NG019023,Zaria,NG019,Kaduna,Kufena,42.07570108912465,79068.984375,IDP,Accessible,confirmed_by_partner_report (blank row - not flagged),NA,NA,COOPI
NG019023,Zaria,NG019,Kaduna,Kwarbai A,7.1286179578035025,67625.4921875,IDP,Accessible,confirmed_by_partner_report (blank row - not flagged),NA,NA,COOPI
NG019023,Zaria,NG019,Kaduna,Limancin Kona,1.4722860682392902,23963.451171875,IDP,Accessible,confirmed_by_partner_report (blank row - not flagged),NA,NA,COOPI
NG019023,Zaria,NG019,Kaduna,Tudun Wada,3.7398815607339144,38515.18359375,IDP,Accessible,confirmed_by_partner_report (blank row - not flagged),NA,NA,COOPI
NG019023,Zaria,NG019,Kaduna,Tukur Tukur,8.939007445357934,67933.0625,IDP,Accessible,confirmed_by_partner_report (blank row - not flagged),NA,NA,COOPI
NG021001,Bakori,NG021,Katsina,Bakori A,13.59470619549203,12366.2001953125,IDP,Accessible,confirmed_by_partner_report,FACT,N/A - fully accessible,FACT
NG021001,Bakori,NG021,Katsina,Bakori B,41.966944709964515,23022.306640625,IDP,Accessible,confirmed_by_partner_report,FACT,N/A - fully accessible,FACT
NG021001,Bakori,NG021,Katsina,Kabomo,49.524463950487494,12910.544921875,IDP,Accessible,confirmed_by_partner_report,FACT,N/A - fully accessible,FACT
NG021001,Bakori,NG021,Katsina,Kurami Yankwani,123.67277561653674,48088.25,IDP,Inaccessible,confirmed_by_partner_report,FACT,Insecurity / conflict,FACT
NG021002,Batagarawa,NG021,Katsina,Ajiwa,51.58317571862298,58058.17578125,IDP,Accessible,confirmed_by_partner_report (blank row - not flagged),NA,NA,IRC
